epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,45.9152,1.71782,3.72193,1.56726,0.39139,0.30153,0.18103,0.09622,1.48754,3.68138,1.35349,0.000233825,0.000233825,0.000233825
2,61.6239,1.56081,2.10771,1.38093,0.37952,0.27943,0.15147,0.07826,1.56199,2.77803,1.51239,0.000425114,0.000425114,0.000425114
